"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.16656667,0.16656667,-1e-04,0.16676667,0.16656667,0.16656667,tacinga_werneri,"bioclim",1,3,6,10,0.149071198499986,0.581626836953901,0.566666666666667,NA,1.13333333333333,1.9699010815596,0,0.133333333333333,0.142857142857143,"spec_sens",0.375,0.5,0.666666666666667,0.333333333333333,0.8,0.2,0.666666666666667,0.625,0.142857142857143,0.4,0.25
