"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.61860613,0.61860613,0.03464914,0.41846669,0.46615264,0.0938368,tacinga_werneri,"maxnet",1,1,6,10,0.0450988682587146,0.868278645651967,0.6,NA,1.2,1.81559269514399,0,0.5,0.555555555555556,"spec_sens",0.375,1,0.769230769230769,0.5,1,0,0.5,0.8125,0.555555555555556,0.666666666666667,0.5
