"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"thresholds",0.16656667,0.16656667,-1e-04,0.33323333,0.16656667,0.16656667,tacinga_werneri,"bioclim",1,2,6,10,0.585415680400096,0.0171965209689693,0.833333333333333,NA,1.66666666666667,1.97391078321577,0,0.733333333333333,0.733333333333333,"spec_sens",0.375,0.833333333333333,0.9,0.833333333333333,0.9,0.1,0.166666666666667,0.875,0.733333333333333,0.833333333333333,0.714285714285714
